category,price,area,rooms,baths,garages,stratification,latitude,longitude,management_fee
1,229900000,68,3,2,1,3,4.75822191,-74.02607205,115000
1,180000000,68,3,1,0,3,4.59415626525879,-74.1572418212891,80000
1,240000000,68,3,2,1,4,4.73276376724243,-74.0506896972656,268000
1,320000000,68,3,2,1,4,4.738311290740967,-74.05819702148438,200000
1,260000000,67,3,3,1,5,4.70385980606079,-74.0587997436523,208000
1,220000000,67,3,2,0,3,4.73256015777588,-74.1175384521484,100000
1,210000000,67,3,2,1,3,4.74601078033447,-74.0306015014648,165000
1,210000000,67,3,2,0,4,4.76869010925293,-74.0335006713867,144000
1,275000000,67,3,2,1,3,4.7572569,-74.02956582,110000
1,420000000,67,2,2,0,5,4.698974609375,-74.0461120605469,322000
1,238000000,67,2,1,1,4,4.723194599151611,-74.0270767211914,269000
1,280000000,67,3,2,1,3,4.696656227111816,-74.09207916259766,107000
1,250000000,67,3,2,1,4,4.73189858,-74.05749501,0
1,245000000,67,3,2,1,4,4.75653553009033,-74.0382385253906,190000
1,310000000,67,2,2,1,4,4.72868537902832,-74.0398635864258,215000
1,214500000,67,3,2,0,4,4.7321400642395,-74.0505981445313,185000
1,290000000,67,3,2,0,4,4.64349842071533,-74.1268157958984,170000
1,295000000,67,2,2,1,4,4.719656,-74.03504,180000
1,320000000,67,3,2,1,4,4.68275953,-74.09957174,240000
1,480000000,67,1,2,2,6,4.685315132141113,-74.05621337890625,268000
1,223000000,67,3,2,1,3,4.60133600234985,-74.0998764038086,0
1,360000000,67,2,2,1,5,4.69660568237305,-74.0363464355469,0
1,189000000,67,3,2,0,3,4.75947189331055,-74.0398025512695,0
1,330000000,67,3,2,1,3,4.6739354,-74.08194,165000
1,200000000,67,3,2,0,3,4.75211000442505,-74.0976867675781,130000
1,250000000,67,3,2,1,3,4.69897985458374,-74.1040573120117,210000
1,205000000,67,2,2,1,3,4.63948106765747,-74.1399612426758,150000
1,255000000,67,3,2,1,4,4.75441755,-74.02313111,184000
1,250000000,67,3,2,1,4,4.75554434,-74.02398394,200000
1,280000000,67,3,2,1,5,4.72866868972778,-74.0645980834961,220000
1,220000000,67,3,2,0,3,4.75191020965576,-74.098762512207,145000
1,195000000,67,3,2,0,3,4.74957084655762,-74.0613327026367,150000
1,350000000,67,3,2,1,4,4.73350526,-74.05439751,320000
-1,135000000,67,4,3,0,2,4.65186756,-74.15686543,75000
1,220000000,67,3,2,1,3,4.76518440246582,-74.05115509033203,95000
1,250000000,67,3,2,1,4,4.75611694,-74.03831492,184000
1,285000000,67,3,2,1,3,4.7572569,-74.02956582,110000
1,260000000,66,2,3,0,4,4.70491981506348,-74.0265197753906,350000
1,280000000,66,2,2,1,5,4.69700002670288,-74.0684585571289,270000
1,430000000,66,1,2,2,5,4.705925941467285,-74.03152465820312,151616
1,190000000,66,3,3,0,3,4.76017761230469,-74.0427017211914,120000
-1,173000000,66,3,2,0,3,4.765128,-74.045555,90000
1,274990000,66,2,2,1,4,4.66501903533936,-74.1378631591797,150000
1,580000000,66,2,2,0,4,4.60491514205933,-74.0703430175781,387453
1,310000000,66,2,2,2,4,4.71564594,-74.03062804,333000
1,266000000,66,2,2,1,3,4.720923900604248,-74.05658721923828,200000
1,280000000,66,3,2,1,3,4.74963192,-74.09683316,0
1,280000000,66,3,2,0,4,4.72182559967041,-74.02999877929688,0
1,455000000,66,2,2,1,6,4.691717624664307,-74.04432678222656,420000
1,550000000,66,1,2,1,5,4.672941207885742,-74.05872344970703,380000
1,455000000,66,2,2,1,6,4.68738439,-74.04611719,420000
1,549900000,66,2,2,0,4,4.60491514205933,-74.0703430175781,387453
1,310500000,66,2,2,2,4,4.71564594,-74.03062804,333000
-1,142000000,65,3,2,0,2,4.58461713790894,-74.0793304443359,60000
1,219500000,65,3,2,1,3,4.74799680709839,-74.0871047973633,145000
1,250000000,65,3,2,1,3,4.752990245819092,-74.09660339355469,175000
1,195000000,65,3,2,0,3,4.63323307037354,-74.1468124389648,120000
1,255000000,65,3,2,0,4,4.66083002090454,-74.1295700073242,128000
1,195000000,65,3,2,1,3,4.63882334,-74.15463436,120000
1,255000000,65,3,2,1,3,4.604084014892578,-74.09686279296875,10000
1,215000000,65,3,3,1,3,4.6664252281189,-74.1360244750977,0
1,420000000,65,1,2,1,4,4.64482593536377,-74.0575637817383,300000
1,230000000,65,3,2,0,3,4.74797010421753,-74.0873870849609,171000
1,195000000,65,3,2,0,3,4.6331467628479,-74.1478424072266,120000
1,435000000,65,2,2,2,6,4.6962127685546875,-74.04871368408203,550000
1,360000000,65,2,2,1,4,4.64406809,-74.0568415,460000
1,230000000,65,3,2,1,3,4.7568302154541,-74.0452728271484,0
1,380000000,65,2,1,1,6,4.69709154,-74.0422668,358000
1,220000000,65,2,2,1,4,4.72613892,-74.02961023,45000
-1,165000000,65,2,1,1,3,4.708332061767578,-74.12126159667969,30000
1,220000000,65,3,2,0,4,4.73875093460083,-74.0391387939453,142000
1,150000000,65,3,2,0,2,4.74058961868286,-74.088623046875,110000
1,185000000,65,3,2,0,3,4.7018404006958,-74.1187896728516,120000
1,422000000,65,2,2,1,4,4.63196516036987,-74.061653137207,0
1,200000000,65,3,2,0,3,4.75530195236206,-74.0286331176758,150000
1,360000000,65,2,2,1,4,4.64406809,-74.0568415,360000
-1,210000000,65,2,1,0,3,4.58809280395508,-74.1584930419922,81900
1,380000000,65,2,1,1,6,4.697091579437256,-74.04226684570312,350000
1,380000000,65,2,1,1,6,4.67395305633545,-74.0869903564453,358000
1,380000000,65,2,2,1,5,4.70071927,-74.05295046,400000
1,150000000,65,3,2,0,3,4.68631458282471,-74.1509552001953,100000
1,225000000,65,3,2,1,3,4.749789714813232,-74.09111022949219,115000
1,250000000,65,2,2,0,4,4.74785995483398,-74.0666809082031,140000
1,430000000,65,2,2,1,5,4.645212173461914,-74.05723571777344,400000
1,460000000,65,4,3,0,4,4.64247179031372,-74.0873336791992,0
1,230000000,65,3,2,0,3,4.75570821762085,-74.0469284057617,0
1,225000000,65,3,2,0,4,4.74901533126831,-74.0905075073242,113000
1,219900000,65,2,2,1,3,4.59612786,-74.09584931,0
1,253000000,65,2,2,0,4,4.72433805465698,-74.0265731811523,232000
1,150000000,65,3,2,0,2,4.59704399108887,-74.1643218994141,95000
1,383000000,65,2,2,2,4,4.63833951950073,-74.0617141723633,493000
1,242000000,65,3,2,0,4,4.74009990692139,-74.04638671875,330000
1,265000000,64,3,2,1,4,4.729555130004883,-74.03641510009766,176000
1,270000000,64,3,2,0,4,4.66574096679688,-74.1077575683594,170000
1,195000000,64,2,2,1,4,4.64066219329834,-74.07879638671875,35000
1,243000000,64,3,2,1,3,4.74167728424072,-74.0602645874023,0
1,448000000,64,1,2,1,5,4.70400714874268,-74.0481948852539,218000
1,187000000,64,3,2,1,3,4.71334552764893,-74.1258926391602,113000
1,215000000,64,3,2,1,4,4.67107677459717,-74.128532409668,135000
1,220000000,64,3,2,1,4,4.74413967132568,-74.0618438720703,168000
1,250000000,64,3,2,1,3,4.73563861846924,-74.0565643310547,153000
1,490000000,64,1,2,2,6,4.68018363,-74.05288478,350000
1,268000000,64,3,1,0,3,4.65975284576416,-74.1155700683594,110000
1,245000000,64,3,2,1,5,4.72856187820435,-74.0652542114258,239000
1,195000000,64,3,2,0,4,4.64212989807129,-74.1285018920898,100000
1,249000000,64,3,2,1,3,4.72277545928955,-74.1301116943359,234223
1,249000000,64,3,2,1,3,4.72261196,-74.12955559,234223
1,269000000,64,2,2,0,4,4.7260479927063,-74.0296325683594,220000
1,255000000,64,3,1,1,3,4.65883016586304,-74.1159210205078,0
1,200000000,64,3,2,1,4,4.72898101806641,-74.0308837890625,200000
1,215000000,64,3,2,1,3,4.74624013900757,-74.0563888549805,110000
1,285000000,64,3,2,1,3,4.59926843643188,-74.1060485839844,230000
1,238000000,64,3,1,1,3,4.65611335,-74.116897,76000
1,215000000,64,3,2,1,3,4.64518976211548,-74.1433563232422,140000
1,330000000,64,2,2,1,5,4.71016752,-74.04806202,300000
1,260000000,64,2,2,1,4,4.740169048309326,-74.04756164550781,186000
1,210000000,64,3,2,1,3,4.7273406982421875,-74.05583190917969,165000
1,380000000,64,2,2,1,6,4.69298505783081,-74.0520629882813,442000
1,165000000,64,3,2,0,3,4.63383150100708,-74.146125793457,90000
1,243000000,64,3,2,1,3,4.74173809,-74.0598378,0
1,280000000,64,2,2,1,3,4.638907,-74.07315374,338000
1,226000000,64,3,2,1,4,4.672785758972168,-74.12863159179688,136000
1,180000000,64,3,1,0,6,4.75996351242065,-74.0278396606445,0
1,195000000,64,3,2,0,3,4.72481918334961,-74.1209411621094,112000
1,190000000,64,3,2,0,2,4.64212989807129,-74.1541976928711,100000
-1,129000000,64,3,2,0,2,4.62457036972046,-74.1818008422852,53000
1,245000000,64,4,2,1,3,4.7526798248291,-74.0666122436523,136000
1,214000000,64,3,2,0,4,4.75399780273438,-74.0241394042969,177000
1,208000000,64,3,2,1,3,4.72110605239868,-74.1309280395508,150000
1,275000000,64,2,2,0,5,4.70821502,-74.03105133,305000
1,255000000,64,3,2,0,4,4.74325704574585,-74.0612487792969,195000
-1,255000000,64,3,2,0,4,4.74325704574585,-74.0612487792969,195000
1,220000000,64,3,2,0,4,4.67171325,-74.13065134,103300
1,165000000,64,3,2,0,3,4.63348913192749,-74.1469879150391,90000
1,185000000,64,3,2,0,3,4.66479969024658,-74.0660095214844,150000
1,235000000,64,3,2,0,3,4.63793802261353,-74.1442413330078,0
1,340000000,64,3,2,0,4,4.66071510314941,-74.0805969238281,199000
1,195000000,64,3,1,0,3,4.71686410903931,-74.1140670776367,140000
1,210000000,64,3,2,0,4,4.671897,-74.13028,125000
1,390000000,64,2,2,1,6,4.68020367,-74.04047228,0
1,230000000,63,3,2,0,3,4.63594007492065,-74.127799987793,130000
1,280000000,63,3,2,0,3,4.74058961868286,-74.1275024414063,0
1,195500000,63,3,2,1,4,4.75001587,-74.08187053,140000
1,197990000,63,3,2,0,4,4.6707878112793,-74.1309967041016,140000
1,212000000,63,3,2,1,3,4.696350574493408,-74.11078643798828,152000
1,160000000,63,3,2,1,3,4.60578995,-74.06621185,120000
1,227000000,63,2,2,1,4,4.72251224517822,-74.0422744750977,450000
-1,220000000,63,4,2,0,3,4.58648014068604,-74.1425170898438,87000
1,180000000,63,2,3,0,3,4.747555732727051,-74.05030059814453,102000
1,420000000,63,2,2,2,6,4.69987577,-74.04657315,300000
1,250000000,63,2,1,0,4,4.63456010818481,-74.0966567993164,197000
1,268000000,63,3,2,1,3,4.76101214,-74.04009791,240000
1,290000000,63,2,2,1,6,4.694626808166504,-74.037109375,0
1,210000000,63,3,2,0,3,4.70704555511475,-74.1198959350586,125000
1,210500000,63,3,2,1,4,4.75001587,-74.08187053,140000
1,215000000,63,3,2,0,4,4.67175054550171,-74.1305313110352,120000
1,170000000,63,3,2,1,3,4.7156615,-74.12886,115000
1,520000000,63,1,2,1,5,4.672584056854248,-74.05915069580078,620000
1,425000000,63,3,2,1,4,4.69236946105957,-74.0794296264648,143000
1,210000000,63,3,2,1,4,4.75001587,-74.08187053,140000
1,280000000,63,3,2,1,5,4.69324016571045,-74.0619888305664,400000
1,270000000,63,3,2,1,4,4.71916198730469,-74.03564453125,250000
1,185000000,63,3,2,0,2,4.58575057983398,-74.1621780395508,0
1,470000000,63,1,2,2,6,4.6831518,-74.05337073,411000
1,289000000,63,1,2,2,5,4.64029026031494,-74.0589981079102,0
-1,220000000,63,4,2,0,3,4.586501598358154,-74.14263153076172,87000
1,190000000,62,3,2,0,4,4.75017023086548,-74.0818710327148,121000
1,190000000,62,3,2,1,3,4.65368703,-74.154313,156000
1,158000000,62,3,1,0,3,4.60072604,-74.12082386,120000
1,175000000,62,3,2,0,3,4.74947309,-74.08996559,0
1,230000000,62,2,1,0,3,4.71947813034058,-74.0337905883789,125000
1,205000000,62,3,2,1,4,4.75001587,-74.08187053,140000
1,205000000,62,3,2,1,3,4.7236615,-74.13554277,153000
1,340000000,62,2,2,0,4,4.62040996551514,-74.0684661865234,189000
1,240000000,62,2,1,0,4,4.72656202316284,-74.0593566894531,188000
1,220000000,62,3,2,1,4,4.76601372,-74.04745379,137000
1,286000000,62,1,2,2,5,4.64198826,-74.05684567,391000
1,420000000,62,1,2,1,6,4.6905927658081055,-74.04228210449219,300000
1,330000000,62,2,2,1,5,4.712985515594482,-74.04922485351562,290000
1,250000000,62,2,2,1,4,4.7270073890686,-74.0494689941406,230000
1,210000000,62,3,2,1,4,4.72833577,-74.03846419,174600
-1,159000000,62,3,2,1,2,4.656054973602295,-74.15584564208984,75000
1,185000000,62,3,2,0,3,4.73622751235962,-74.0869903564453,0
1,320000000,62,1,2,1,6,4.6852593421936035,-74.04678344726562,111000
1,205500000,62,3,2,1,4,4.75001587,-74.08187053,140000
-1,165000000,62,4,2,0,2,4.64958000183105,-74.1601181030273,60000
1,205900000,62,3,2,1,3,4.75746262,-74.09574287,157000
1,220000000,62,3,2,1,4,4.74468064,-74.03264602,0
1,250000000,62,2,2,0,4,4.72695016860962,-74.0494003295898,230000
1,215000000,62,3,2,1,3,4.64451998,-74.13715145,131000
1,330000000,62,2,2,1,5,4.69574546813965,-74.0643768310547,520000
1,145000000,62,3,2,0,2,4.67972755432129,-74.1693878173828,80000
1,330000000,62,2,2,1,5,4.71078252792358,-74.0475692749023,262000
1,310000000,62,2,2,2,6,4.69932945,-74.03971544,0
1,365000000,62,2,2,1,5,4.70066404342651,-74.0515670776367,419000
1,780000000,61,1,2,2,6,4.67569125,-74.05168922,0
1,232000000,61,3,2,1,4,4.73569679260254,-74.0567092895508,164000
1,230000000,61,3,2,1,2,4.646292209625244,-74.1439437866211,160000
1,588650000,61,1,2,2,6,4.6733546257019,-74.0527038574219,550000
1,689920000,61,1,2,1,6,4.67339849472046,-74.0527114868164,600000
1,248000000,61,2,2,0,4,4.72579193115234,-74.0356597900391,270000
1,190000000,61,3,2,0,3,4.64341306686401,-74.1292190551758,95000
1,340000000,61,1,2,1,5,4.70134864,-74.03047084,240000
1,217000000,61,3,2,1,3,4.7518785,-74.05110575,140000
1,588650000,61,1,2,2,6,4.67384147644043,-74.0523300170898,550000
1,270000000,61,2,2,2,4,4.72775936126709,-74.0281295776367,110000
-1,130000000,61,4,2,1,2,4.64623594284058,-74.1642608642578,45000
1,583540000,61,1,2,1,6,4.67301225662231,-74.0521011352539,550000
1,246000000,61,3,2,1,4,4.73612326,-74.06140231,150000
1,340500000,61,1,2,1,5,4.70134864,-74.03047084,240000
1,345000000,61,2,2,0,4,4.63273811340332,-74.0953903198242,300000
1,250000000,61,3,2,1,4,4.73584188,-74.0562187,164000
1,583540000,61,1,2,1,6,4.67339849472046,-74.0527114868164,550000
1,250000000,61,3,2,0,4,4.66394424438477,-74.1361923217773,146000
1,230000000,61,3,2,1,3,4.64449882507324,-74.137336730957,123000
1,345000000,61,2,2,0,5,4.64178800582886,-74.0518035888672,190000
1,178000000,61,3,2,0,3,4.7347731590271,-74.0801696777344,85000
1,380000000,61,1,2,1,6,4.697267532348633,-74.04780578613281,300000
1,155000000,60,3,2,1,3,4.70922994613647,-74.1016540527344,115000
1,235000000,60,3,2,1,3,4.62170587,-74.13295156,150000
1,320000000,60,1,2,1,5,4.71338124,-74.03278594,290000
-1,135000000,60,3,2,0,2,4.6657609939575195,-74.15574645996094,50000
1,240000000,60,2,2,0,4,4.70911169052124,-74.0300827026367,0
1,215000000,60,2,1,1,4,4.728700160980225,-74.02931213378906,152000
1,220000000,60,3,2,0,3,4.64047002792358,-74.1277008056641,87000
1,304000000,60,2,2,1,4,4.741084,-74.056526,138100
1,235000000,60,3,2,2,3,4.59148454666138,-74.1023635864258,96000
-1,198000000,60,3,2,1,4,4.75313138961792,-74.03052520751953,138000
1,150000000,60,3,2,0,3,4.74364423751831,-74.0377426147461,0
1,172000000,60,3,2,0,3,4.75052309036255,-74.0934829711914,0
1,240000000,60,3,2,1,3,4.762115478515625,-74.04086303710938,190000
1,215000000,60,3,2,0,4,4.72365283966064,-74.0679321289063,200000
1,310000000,60,2,2,1,4,4.74102733,-74.05628268,160000
1,242000000,60,3,2,0,4,4.62707281112671,-74.1516189575195,150000
1,180000000,60,2,1,1,3,4.6134105,-74.151115,74000
1,165000000,60,3,1,0,3,4.64375495910645,-74.1470718383789,0
1,237000000,60,1,2,0,4,4.71930980682373,-74.0332717895508,270000
1,237000000,60,3,2,1,3,4.64503192901611,-74.1431274414063,143000
1,185000000,60,3,2,0,3,4.74094009399414,-74.0867309570313,138000
1,240000000,60,2,1,1,4,4.72553095,-74.03048533,65000
1,135000000,60,3,2,1,4,4.74746799468994,-74.0882415771484,90000
1,375000000,60,2,2,0,4,4.6429500579834,-74.0587005615234,260000
-1,275000000,60,3,2,2,3,4.59067010879517,-74.1486358642578,0
1,350000000,60,2,2,1,5,4.69358461,-74.0625853,243000
1,355000000,60,2,2,1,4,4.6428303718566895,-74.05868530273438,260000
1,230000000,60,2,1,1,5,4.6917200088501,-74.0660095214844,288700
1,135000000,60,2,2,0,2,4.56994915008545,-74.0764312744141,0
1,220000000,60,3,2,1,3,4.68301147,-74.1126853,0
1,310000000,60,1,2,1,3,4.610229969024658,-74.06745147705078,300000
1,165000000,60,3,2,0,3,4.60346460342407,-74.146614074707,110000
1,238000000,60,3,2,1,3,4.76070690155029,-74.0392150878906,230000
1,305000000,60,1,2,0,4,4.72643995285034,-74.0429534912109,220000
1,375000000,60,1,2,1,6,4.698291301727295,-74.04608917236328,350000
1,325000000,60,2,2,1,4,4.72655927,-74.04435458,290000
1,148000000,60,3,2,1,2,4.582467555999756,-74.15373229980469,60000
1,260000000,60,3,4,1,4,4.66731691360474,-74.1185073852539,230000
1,355000000,60,2,2,1,4,4.642675399780273,-74.0600357055664,260000
1,310500000,60,2,2,1,4,4.74102733,-74.05628268,160000
1,490000000,60,1,1,0,6,4.6638298034668,-74.0470428466797,487000
1,280000000,60,2,2,0,4,4.72366714477539,-74.0352249145508,248000
1,340000000,60,2,2,0,4,4.65325117111206,-74.0787506103516,265000
1,490500000,60,1,2,1,6,4.6793505,-74.05347246,290000
-1,280000000,60,3,2,1,3,4.7281012535095215,-74.11668395996094,120000
1,360000000,60,2,2,1,6,4.68137311935425,-74.046745300293,280000
1,355000000,60,2,2,1,4,4.643039703369141,-74.05873107910156,246000
1,355000000,60,2,2,0,4,4.64332723617554,-74.059440612793,260000
1,210000000,60,3,2,0,4,4.67204999923706,-74.1298065185547,185000
-1,300000000,60,3,3,1,3,4.729640960693359,-74.11737823486328,120000
1,230000000,60,3,2,0,3,4.75027704238892,-74.0974807739258,174100
1,360000000,60,1,2,0,4,4.62424993515015,-74.0694808959961,300000
-1,155000000,60,3,2,0,2,4.653168201446533,-74.16319274902344,53000
1,270000000,60,2,2,1,3,4.63965638,-74.07576905,69000
1,155000000,60,3,1,0,3,4.60962009429932,-74.0818405151367,90000
1,176000000,60,3,2,0,3,4.71421194076538,-74.1281585693359,125000
1,220000000,60,3,2,1,3,4.60960054397583,-74.10685729980469,0
1,190000000,59,3,2,1,3,4.57990312576294,-74.0893020629883,113000
1,220000000,59,3,2,2,3,4.57544197,-74.11859438,185000
1,300000000,59,2,2,2,5,4.689083099365234,-74.04454803466797,0
1,400000000,59,1,2,1,6,4.70185661315918,-74.03321838378906,240000
1,185000000,59,3,2,0,3,4.68667793273926,-74.0951156616211,125000
1,280000000,59,3,2,1,4,4.66616566,-74.13709984,0
1,450000000,59,2,2,1,4,4.64336416,-74.06146118,0
1,284000000,59,2,2,1,4,4.66501903533936,-74.1378631591797,150000
1,200000000,59,2,2,0,3,4.76633596420288,-74.0505981445313,110000
1,349967500,59,2,2,1,4,4.64253902435303,-74.0722351074219,0
1,250000000,59,2,1,0,3,4.67770004272461,-74.0775833129883,0
1,420000000,59,1,2,1,6,4.69225998,-74.04784397,312000
1,200000000,59,2,2,0,3,4.76479625701904,-74.0498275756836,110000
1,195000000,59,3,2,0,3,4.65352916717529,-74.1549224853516,148000
1,349855500,59,2,2,1,4,4.64253902435303,-74.0722351074219,0
1,220000000,59,2,2,1,4,4.67395305633545,-74.0869903564453,156000
1,450000000,59,1,1,1,6,4.69038581848145,-74.0512084960938,350000
-1,210000000,59,3,2,0,2,4.65144348144531,-74.1594696044922,0
1,450000000,59,1,2,1,6,4.69225978851318,-74.0505142211914,350000
-1,230000000,59,3,2,1,2,4.69954414,-74.12780126,0
1,230000000,59,3,2,1,4,4.739214897155762,-74.06361389160156,100000
1,270000000,59,2,2,1,4,4.730874538421631,-74.03557586669922,185000
1,190000000,59,3,2,0,3,4.65352916717529,-74.1549224853516,148000
-1,130000000,59,4,2,0,2,4.65162563323975,-74.1581420898438,43000
1,208000000,58,2,2,1,4,4.66777091,-74.13391984,125000
1,290000000,58,1,2,0,4,4.72346019744873,-74.0312805175781,196000
1,165000000,58,3,1,0,3,4.72784471511841,-74.1168594360352,113000
1,135000000,58,3,2,0,3,4.745065689086914,-74.10073852539062,100000
1,230000000,58,2,2,1,3,4.74105815,-74.05926867,150000
1,360000000,58,1,2,2,6,4.70437923,-74.04786769,267300
1,210000000,58,3,2,1,2,4.703805923461914,-74.12393188476562,235000
1,522000000,58,1,2,1,6,4.65727186203003,-74.0469970703125,500000
1,165000000,58,3,2,0,3,4.71457004547119,-74.1280517578125,109000
-1,150000000,58,2,1,0,3,4.66749477386475,-74.1576538085938,35000
1,135000000,58,3,2,0,3,4.60303258895874,-74.1474990844727,70000
1,135000000,58,3,2,0,3,4.627208232879639,-74.06038665771484,80000
1,190000000,58,3,2,0,4,4.7393717765808105,-74.06382751464844,85000
1,130000000,58,3,1,0,3,4.61082315444946,-74.1587677001953,66000
1,350000000,58,1,2,2,6,4.70496988296509,-74.0464019775391,270000
1,200000000,58,3,2,0,3,4.63913536071777,-74.1445846557617,120000
1,278000000,58,1,2,1,4,4.72380616,-74.04160912,0
1,160000000,58,3,2,0,3,4.75133991241455,-74.082649230957,0
1,230000000,58,3,2,1,4,4.72955560684204,-74.0711975097656,120000
-1,155000000,58,2,2,1,2,4.744603633880615,-74.11058807373047,25000
1,200000000,58,3,2,0,3,4.63947772979736,-74.1443252563477,120000
1,148000000,58,3,1,0,2,4.58429622650146,-74.1230392456055,62
1,200000000,58,3,2,0,3,4.63930654525757,-74.1440658569336,120000
1,145000000,58,3,1,0,3,4.57379388809204,-74.1281204223633,110000
1,220000000,58,3,2,1,3,4.64596059,-74.1371089,100000
1,240000000,58,3,2,1,4,4.73822872,-74.06981213,128000
-1,135000000,58,3,1,0,2,4.65130662918091,-74.1515884399414,37000
1,265000000,57,3,2,1,4,4.65144062042236,-74.0553436279297,110000
1,260000000,57,3,2,1,3,4.65433979034424,-74.1293869018555,130000
1,240000000,57,2,2,1,4,4.6247854,-74.12673,139300
1,250000000,57,3,2,0,3,4.683021068573,-74.1140289306641,125000
1,130000000,57,3,1,0,3,4.61659288406372,-74.1679840087891,46000
-1,140000000,57,2,1,0,3,4.7306060791015625,-74.09524536132812,0
1,140000000,57,3,1,0,3,4.6064553,-74.1483,72000
1,138000000,57,3,2,0,3,4.58412504196167,-74.1549682617188,0
1,185000000,57,3,1,0,3,4.75554990768433,-74.0915832519531,0
1,200000000,57,3,1,0,3,4.63662871,-74.1269836,110000
1,130000000,57,3,2,0,2,4.68054914474487,-74.1650238037109,90000
1,219000000,57,3,2,1,4,4.72757885,-74.05487457,149000
1,150000000,57,3,2,1,3,4.586501598358154,-74.14263153076172,100000
1,132000000,57,2,2,0,3,4.58985710144043,-74.1561737060547,77000
1,200000000,57,3,2,1,3,4.697367191314697,-74.11073303222656,0
1,210000000,57,2,2,0,4,4.66659593582153,-74.1326522827148,110000
1,220000000,57,3,2,1,4,4.66266107559204,-74.0828704833984,130000
1,355000000,57,1,2,1,5,4.64330863952637,-74.0541610717773,238000
1,430000000,57,1,2,2,6,4.67539175,-74.05732219,430000
1,185000000,57,3,2,0,3,4.72057390213013,-74.1195220947266,135000
1,239000000,57,3,2,1,4,4.738228797912598,-74.06980895996094,136000
1,150000000,57,2,1,0,3,4.59506607055664,-74.155387878418,70000
1,200000000,57,3,2,0,2,4.65051364898682,-74.1678237915039,58000
1,140000000,56,3,2,0,2,4.5888786315918,-74.1629486083984,77000
1,198000000,56,2,2,1,4,4.72768831253052,-74.0325622558594,0
1,175000000,56,3,2,0,3,4.63656902313232,-74.1528244018555,87000
1,196000000,56,3,2,0,3,4.74257850646973,-74.0570755004883,120000
1,400000000,56,1,1,1,5,4.6712847,-74.052505,425700
1,265000000,56,1,2,0,5,4.70589017868042,-74.0578308105469,355
1,157000000,56,3,1,1,3,4.71120023727417,-74.1068496704102,46000
1,146000000,56,3,2,0,3,4.75795745849609,-74.1160888671875,120000
1,170000000,56,3,2,0,3,4.6476902961731,-74.140380859375,60000
-1,225000000,56,5,2,1,3,4.61542987823486,-74.153923034668,0
1,190000000,56,3,2,1,3,4.7465305,-74.08448,190000
1,253000000,56,2,2,1,4,4.66962003707886,-74.1067886352539,280000
1,415000000,56,1,2,2,6,4.703419208526611,-74.0447006225586,339000
1,338000000,56,1,2,1,6,4.69500303268433,-74.0538864135742,345000
1,135000000,56,3,2,0,2,4.587193012237549,-74.15512084960938,65000
1,257000000,56,1,0,0,3,4.67333249,-74.07889839,0
1,270000000,56,2,2,1,4,4.72246213,-74.03067023,230000
1,159000000,56,3,1,1,3,4.71120023727417,-74.1068496704102,46000
-1,160000000,56,3,2,1,3,4.75360679626465,-74.1123733520508,0
1,125000000,56,3,2,0,2,4.62938918,-74.177679,55000
1,210000000,56,1,2,1,5,4.708160877227783,-74.03079223632812,250000
1,159000000,56,3,2,0,3,4.60320377349854,-74.1535110473633,110000
1,168000000,56,3,1,1,3,4.72804021835327,-74.1175231933594,130000
1,245000000,56,1,2,1,5,4.70800018310547,-74.0306015014648,210000
1,325000000,56,2,2,1,3,4.608231067657471,-74.06913757324219,270000
1,220000000,56,3,2,0,3,4.74944305419922,-74.0575714111328,110000
1,155000000,56,3,1,0,3,4.71133422851563,-74.1048583984375,46000
1,159000000,55,3,2,0,3,4.64312410354614,-74.1494445800781,76000
1,138000000,55,3,2,0,3,4.74869444,-74.10153058,74000
1,145000000,55,3,1,1,3,4.71676448,-74.10837257,75000
1,158000000,55,3,2,0,3,4.582772731781006,-74.15403747558594,80000
1,143000000,55,3,2,0,3,4.75795745849609,-74.1160888671875,80000
1,145000000,55,3,2,0,3,4.59096956253052,-74.1595153808594,0
1,307000000,55,1,2,1,6,4.68941653,-74.04219163,235000
1,140000000,55,3,1,0,2,4.74457359313965,-74.1135406494141,40000
1,165000000,55,3,2,0,2,4.64307069778442,-74.1479339599609,90000
1,290000000,55,2,2,0,5,4.71578407287598,-74.0409622192383,0
1,309000000,55,2,1,1,6,4.65316741,-74.05149836,340000
1,113000000,55,2,2,0,2,4.5866060256958,-74.1658706665039,60000
1,155000000,55,3,2,0,3,4.75795745849609,-74.1160888671875,80000
1,220000000,55,3,2,1,3,4.656542778015137,-74.1299819946289,115000
1,113000000,55,3,2,0,2,4.582454204559326,-74.15394592285156,50000
1,178000000,55,3,2,0,3,4.64295107,-74.15011186,90000
1,139000000,55,3,1,0,3,4.72241401672363,-74.1202926635742,90000
1,130000000,55,3,2,0,3,4.58344078063965,-74.1576309204102,50000
1,150000000,55,3,2,0,3,4.7156982421875,-74.1195220947266,0
1,130000000,55,2,2,0,3,4.76650839,-74.02879495,0
1,135000000,55,3,2,0,3,4.582468509674072,-74.15373229980469,80000
1,135000000,55,3,2,0,3,4.59191036224365,-74.1584014892578,80000
1,148000000,55,3,1,1,3,4.582466125488281,-74.15373229980469,80000
1,169900000,55,3,2,0,3,4.63682556152344,-74.1533355712891,96000
